Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,Signal Type,Track Level/Price($),Price on Latest Trading day vs Track Level,"Reference Upmove or Downmove start Date/Price($), end Date/Price($)",Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Divergence Start/End (Date and Price [$]),Divergence Duration (days) (Max/Min/Avg),"Sigmashell, Success Rate of Past Analysis [%]",Spread,"Divergence observed with, Signal Type","Divergence Start (Date, Price)"
FRACTAL TRACK,"KXS.TO, Long, 2025-11-23 (Price: 176.3)",No Exit Yet,"-21.22%, 5.8 months","90.0%, Past 11 years, 10","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2026-05-15 (Price: 138.89), 21.22% below",5.8 months,172.62,Upmove Bounce Back,50% (Price: 165.965),16.31% below,"2022-06-19 (Price: 119.48), 2025-08-03 (Price: 212.45)",23.49%/6.23%/17.06%,"14.59%, 37.82%",1.4 year/1.6 month/9.6 months,2027-11-21/2026-01-31/2027-01-14,13.07%,15.1%,-2.03%,0.66,0.71,178.9445/206.3768/232.08/209.885/227.7644/245.4058/No EMA 200 Target,169.84/126.33/176.1333/151.1683/No F-Track Level/No F-Track Level/163.11,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"CNU.NZ, Long, 2025-11-02 (Price: 9.36)",No Exit Yet,"7.05%, 6.5 months","100.0%, Past 14 years, 11","Weekly, was CONFIRMED on 2025-11-02",Already confirmed,"2026-05-15 (Price: 10.02), 7.05% above",6.5 months,9.2,Upmove Bounce Back,38.2% (Price: 9.046),10.77% above,"2025-03-23 (Price: 7.535), 2025-09-07 (Price: 9.98)",29.62%/5.27%/16.24%,"0%, 27.27%",3.8 years/2.1 months/1.1 year,2031-04-06/2026-02-01/2027-05-29,13.11%,5.54%,7.57%,1.48,0.28,10.1771/10.8801/10.83/No Horizontal Resistance/10.0225/12.705/9.43,9.2/6.0983/9.3249/7.51/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"TRI.TO, Long, 2025-10-26 (Price: 227.55)",No Exit Yet,"-49.87%, 6.7 months","92.31%, Past 20 years, 13","Weekly, was CONFIRMED on 2025-10-26",Already confirmed,"2026-05-15 (Price: 114.06), 49.87% below",6.7 months,222.85,Upmove Bounce Back,38.2% (Price: 205.33),44.45% below,"2018-05-13 (Price: 53.4023), 2025-07-20 (Price: 299.24)",17.45%/1.4%/11.27%,"1.51%, 22.04%",1.5 year/1.6 month/5.6 months,2027-12-17/2026-01-03/2026-06-26,8.85%,4.54%,4.31%,0.91,0.21,266.7569/253.1949/375.05/240.8933/293.2329/316.3836/No EMA 200 Target,212.03/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/178.34,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"BYDDY, Long, 2025-10-26 (Price: 13.37)",No Exit Yet,"-9.05%, 6.7 months","94.74%, Past 16 years, 19","Weekly, was CONFIRMED on 2025-10-26",Already confirmed,"2026-05-15 (Price: 12.16), 9.05% below",6.7 months,13.5,Upmove Bounce Back,38.2% (Price: 12.8378),5.28% below,"2015-08-30 (Price: 1.17), 2025-05-25 (Price: 20.05)",25.49%/15.19%/19.68%,"18.72%, 52.39%",2.6 years/1.2 month/9.4 months,2029-07-12/2025-12-17/2026-12-08,15.76%,6.59%,9.17%,0.95,0.38,16.9077/16.0012/24.7/13.9472/17.0759/19.2153/No EMA 200 Target,13.12/7.1075/12.4728/9.6555/No F-Track Level/No F-Track Level/13.1,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"CRM, Long, 2025-10-19 (Price: 243.08)",No Exit Yet,"-28.62%, 6.9 months","96.15%, Past 20 years, 26","Weekly, was CONFIRMED on 2025-10-19",Already confirmed,"2026-05-15 (Price: 173.51), 28.62% below",6.9 months,242.89,Upmove Bounce Back,38.2% (Price: 237.0276),26.8% below,"2011-12-25 (Price: 23.5225), 2024-12-08 (Price: 369.0)",20.66%/6.06%/15.55%,"5.25%, 41.38%",1.4 year/2.3 months/6.4 months,2027-10-17/2026-01-26/2026-07-24,15.57%,11.74%,3.83%,1.41,0.56,No Target/280.8789/450.37/368.045/354.7868/400.2507/No EMA 200 Target,240.36/156.1/209.3181/186.7031/No F-Track Level/No F-Track Level/224.19,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"KXS.TO, Long, 2025-10-12 (Price: 182.12)",No Exit Yet,"-23.74%, 7.2 months","90.0%, Past 11 years, 10","Weekly, was CONFIRMED on 2025-10-12",Already confirmed,"2026-05-15 (Price: 138.89), 23.74% below",7.2 months,185.01,Upmove Bounce Back,50% (Price: 170.79),18.68% below,"2023-10-29 (Price: 129.13), 2025-08-03 (Price: 212.45)",23.49%/6.23%/17.06%,"14.59%, 37.82%",1.4 year/1.6 month/9.6 months,2027-10-10/2025-12-20/2026-12-03,13.07%,15.1%,-2.03%,0.66,0.71,184.8518/213.1897/232.11/209.885/222.1498/245.5558/No EMA 200 Target,175.17/125.3967/177.4966/151.1683/No F-Track Level/No F-Track Level/163.11,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"BYDDY, Long, 2025-09-21 (Price: 14.53)",No Exit Yet,"-16.31%, 7.9 months","94.74%, Past 16 years, 19","Weekly, was CONFIRMED on 2025-09-21",Already confirmed,"2026-05-15 (Price: 12.16), 16.31% below",7.9 months,13.89,Upmove Bounce Back,50% (Price: 12.9234),5.91% below,"2021-05-16 (Price: 5.7967), 2025-05-25 (Price: 20.05)",25.49%/15.19%/19.68%,"18.72%, 52.39%",2.6 years/1.2 month/9.4 months,2029-06-07/2025-11-12/2026-11-03,15.76%,6.59%,9.17%,0.95,0.38,18.3746/17.3895/23.08/No Horizontal Resistance/17.0759/19.2153/No EMA 200 Target,13.34/7.1075/12.4728/9.6555/No F-Track Level/No F-Track Level/13.1,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"BDL.NS, Long, 2025-09-14 (Price: 1566.5)",No Exit Yet,"-15.39%, 8.1 months","85.71%, Past 8 years, 7","Weekly, was CONFIRMED on 2025-09-14",Already confirmed,"2026-05-15 (Price: 1325.4), 15.39% below",8.1 months,1451.0,Upmove Bounce Back,38.2% (Price: 1446.0159),8.34% below,"2023-02-19 (Price: 393.5), 2025-06-01 (Price: 2096.6001)",25.67%/16.13%/20.09%,"7.93%, 41.95%",5.8 months/1.6 month/3.9 months,2026-05-24/2025-11-22/2026-03-02,11.07%,18.53%,-7.46%,0.58,0.79,1763.5657/1881.2099/2588.36/No Horizontal Resistance/2355.3598/2625.1645/No EMA 200 Target,1435.7/184.5375/1479.6462/1355.4768/No F-Track Level/No F-Track Level/1443.31,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"BBTC.NS, Long, 2025-09-14 (Price: 1879.8)",No Exit Yet,"-18.99%, 8.1 months","100.0%, Past 20 years, 18","Weekly, was CONFIRMED on 2025-09-14",Already confirmed,"2026-05-15 (Price: 1522.8), 18.99% below",8.1 months,1850.0,Upmove Bounce Back,50% (Price: 1755.0),13.23% below,"2020-03-29 (Price: 535.0), 2024-10-06 (Price: 2975.0)",31.79%/15.04%/20.57%,"-0.0%, 49.07%",5.2 years/7 days/10.7 months,2033-02-15/2025-09-24/2026-12-22,15.98%,9.54%,6.44%,1.42,0.48,2218.54/2266.4749/3343.8/No Horizontal Resistance/3412.111/3657.8738/No EMA 200 Target,1753.7/846.25/1538.0338/1057.7422/No F-Track Level/No F-Track Level/1773.78,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"BYDDY, Long, 2025-08-17 (Price: 14.39)",No Exit Yet,"-15.5%, 9 months","94.74%, Past 16 years, 19","Weekly, was CONFIRMED on 2025-08-17",Already confirmed,"2026-05-15 (Price: 12.16), 15.5% below",9 months,14.15,Upmove Bounce Back,50% (Price: 13.66),10.98% below,"2024-02-11 (Price: 7.27), 2025-05-25 (Price: 20.05)",25.49%/15.19%/19.68%,"18.72%, 52.39%",2.6 years/1.2 month/9.4 months,2029-05-03/2025-10-08/2026-09-29,15.76%,6.59%,9.17%,0.95,0.38,18.1976/17.222/22.06/No Horizontal Resistance/17.0759/19.2153/No EMA 200 Target,14.23/7.1075/12.4728/9.6555/No F-Track Level/No F-Track Level/13.1,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"CRM, Long, 2025-06-15 (Price: 258.4)",No Exit Yet,"-32.85%, 11.1 months","96.15%, Past 20 years, 26","Weekly, was CONFIRMED on 2025-06-15",Already confirmed,"2026-05-15 (Price: 173.51), 32.85% below",11.1 months,272.85,Upmove Bounce Back,38.2% (Price: 253.4183),31.53% below,"2016-12-04 (Price: 66.43), 2024-12-08 (Price: 369.0)",20.66%/6.06%/15.55%,"5.25%, 41.38%",1.4 year/2.3 months/6.4 months,2027-06-13/2025-09-22/2026-03-20,15.57%,11.74%,3.83%,1.41,0.56,No Target/298.5812/439.94/368.045/354.7868/398.5273/No EMA 200 Target,240.76/156.1/253.2538/209.3181/No F-Track Level/No F-Track Level/224.19,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
FRACTAL TRACK,"CRM, Long, 2025-04-27 (Price: 267.85)",No Exit Yet,"-35.22%, 1.1 year","96.15%, Past 20 years, 26","Weekly, was CONFIRMED on 2025-04-27",Already confirmed,"2026-05-15 (Price: 173.51), 35.22% below",1.1 year,240.43,Upmove Bounce Back,38.2% (Price: 230.0303),24.57% below,"2008-11-23 (Price: 5.205), 2024-12-08 (Price: 369.0)",20.66%/6.06%/15.55%,"5.25%, 41.38%",1.4 year/2.3 months/6.4 months,2027-04-25/2025-08-04/2026-01-30,15.57%,11.74%,3.83%,1.41,0.56,No Target/309.5007/486.13/368.045/354.7868/398.5273/No EMA 200 Target,240.76/156.1/253.2538/209.3181/No F-Track Level/No F-Track Level/224.19,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"VGT, Long, 2026-05-15 (Price: 113.31)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 6","Weekly, is CONFIRMED on 2026-05-15",Already confirmed,"2026-05-15 (Price: 113.31), 0.0% below",0 days,112.41,No Information,No Information,No Information,No Information,11.08%/7.01%/9.17%,"-0.0%, 4.8%",1.2 month/7 days/19 days,2026-07-06/2026-05-25/2026-06-11,9.89%,2.33%,7.56%,1.84,0.31,145.762/123.7005/134.73/704.335/No Next Fib Ext/No Next Fib Ext/679.45,104.16/No Horizontal Support/105.1824/84.9412/No stop loss/No stop loss/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"^BVSP, Long, 2026-05-14 (Price: 178365.8594)",No Exit Yet,"-0.61%, 1 day","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 177283.8281), 0.61% below",1 day,177103.8125,No Information,No Information,No Information,No Information,3.12%/1.31%/2.21%,"7.82%, 9.72%",1.3 month/1 day/10 days,2026-07-09/2026-05-15/2026-05-28,3.78%,6.13%,-2.35%,0.01,0.35,186570.6889/182307.7449/184439.22/No Horizontal Resistance/192289.6/275648.698/No EMA 200 Target,177098.3/96132.0/173653.968/121313.6/No F-Track Level/No F-Track Level/163170.78,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"BAC, Long, 2026-05-14 (Price: 49.85)",No Exit Yet,"-0.16%, 1 day","88.24%, Past 4 years, 17","Daily, was CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 49.77), 0.16% below",1 day,50.06,No Information,No Information,No Information,No Information,6.05%/2.52%/3.84%,"10.59%, 11.17%",1.2 month/1 day/13 days,2026-07-05/2026-05-15/2026-06-01,11.16%,3.28%,7.88%,0.44,0.15,52.6266/51.7642/52.2/No Horizontal Resistance/72.41/85.2389/51.61,49.84/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"ATM.NZ, Long, 2026-05-13 (Price: 7.77)",No Exit Yet,"-3.47%, 2 days","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-05-13",Already confirmed,"2026-05-15 (Price: 7.5), 3.47% below",2 days,7.63,No Information,No Information,No Information,No Information,8.79%/3.28%/5.69%,"14.37%, 14.37%",2.5 months/2 days/19 days,2026-08-29/2026-05-15/2026-06-09,6.2%,0.65%,5.55%,0.16,0.11,8.2649/8.2121/8.24/10.965/21.86/25.8879/10.19,7.7/5.292/6.1571/5.7659/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"IHI, Long, 2026-05-12 (Price: 48.7)",No Exit Yet,"-0.49%, 3 days","78.95%, Past 4 years, 19","Daily, was CONFIRMED on 2026-05-12",Already confirmed,"2026-05-15 (Price: 48.46), 0.49% below",3 days,47.975,No Information,No Information,No Information,No Information,5.45%/1.63%/2.73%,"9.31%, 10.0%",28 days/1 day/8 days,2026-06-21/2026-05-13/2026-05-23,6.66%,-2.11%,8.77%,0.2,-0.31,51.4662/50.0295/50.75/65.682/68.9264/76.3906/59.1,47.55/46.725/46.1919/36.8936/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"MCD, Long, 2026-05-12 (Price: 274.84)",No Exit Yet,"0.56%, 3 days","70.59%, Past 4 years, 17","Daily, was CONFIRMED on 2026-05-12",Already confirmed,"2026-05-15 (Price: 276.39), 0.56% above",3 days,278.2,No Information,No Information,No Information,No Information,4.76%/1.35%/2.71%,"6.54%, 6.94%",13 days/1 day/7 days,2026-05-30/2026-05-13/2026-05-22,3.8%,2.75%,1.05%,0.03,0.06,292.4298/282.2882/287.36/321.444/370.0426/590.3302/308.5,274.6/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"SJ.TO, Long, 2026-05-12 (Price: 74.24)",No Exit Yet,"-1.75%, 3 days","75.0%, Past 4 years, 8","Daily, was CONFIRMED on 2026-05-12",Already confirmed,"2026-05-15 (Price: 72.94), 1.75% below",3 days,72.2,No Information,No Information,No Information,No Information,4.21%/1.58%/2.82%,"16.04%, 17.5%",23 days/1 day/6 days,2026-06-14/2026-05-13/2026-05-20,1.72%,7.05%,-5.33%,-0.14,0.37,78.1153/76.3336/77.22/84.3925/95.0177/123.2166/85.06,71.28/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"WCN.TO, Long, 2026-05-11 (Price: 206.55)",2026-05-15 (Price: 215.36),"4.27%, 4 days","80.0%, Past 4 years, 15","Daily, was CONFIRMED on 2026-05-11",Already confirmed,"2026-05-15 (Price: 215.36), 4.27% above",4 days,208.33,No Information,No Information,No Information,No Information,3.62%/1.58%/2.24%,"6.39%, 7.15%",1.3 month/2 days/14 days,2026-07-06/2026-05-13/2026-05-31,5.54%,5.19%,0.35%,0.17,0.27,215.9893/211.1767/213.58/252.7/354.4788/566.6704/235.71,No Recent Minima/148.255/142.2872/92.1958/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"SPOT, Long, 2026-05-01 (Price: 441.51)",No Exit Yet,"-1.04%, 14 days","70.0%, Past 4 years, 10","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-15 (Price: 436.94), 1.04% below",14 days,450.785,No Information,No Information,No Information,No Information,14.75%/3.67%/9.64%,"16.71%, 16.71%",15 days/1 day/4 days,2026-05-22/2026-05-02/2026-05-06,5.76%,8.16%,-2.4%,0.13,0.44,457.7134/484.0716/470.89/No Horizontal Resistance/854.3544/922.2645/579.05,434.2/118.6/433.8097/410.2623/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"GILD, Long, 2026-04-23 (Price: 133.64)",No Exit Yet,"-3.04%, 22 days","83.33%, Past 4 years, 6","Daily, was CONFIRMED on 2026-04-23",Already confirmed,"2026-05-15 (Price: 129.58), 3.04% below",22 days,134.02,No Information,No Information,No Information,No Information,5.29%/2.0%/3.2%,"6.53%, 9.04%",1.3 month/15 days/28 days,2026-06-18/2026-05-14/2026-06-02,4.7%,10.22%,-5.52%,0.2,0.58,135.5778/137.9165/136.75/No Horizontal Resistance/154.7608/163.0355/No EMA 200 Target,132.9/57.18/121.083/104.5806/No F-Track Level/No F-Track Level/127.85,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"BYD.TO, Long, 2026-04-19 (Price: 167.85)",No Exit Yet,"-15.48%, 26 days","83.33%, Past 15 years, 6","Weekly, was CONFIRMED on 2026-04-19",Already confirmed,"2026-05-15 (Price: 141.87), 15.48% below",26 days,161.85,No Information,No Information,No Information,No Information,17.64%/5.39%/10.47%,"23.95%, 24.98%",5.4 months/14 days/3.1 months,2026-12-09/2026-05-09/2026-08-31,5.46%,13.53%,-8.07%,0.15,0.7,170.6699/185.4239/178.05/254.5175/367.2583/388.6839/211.91,162.27/No Horizontal Support/147.1212/139.9966/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"TRI.TO, Long, 2026-04-19 (Price: 127.45)",No Exit Yet,"-10.51%, 26 days","85.71%, Past 15 years, 7","Weekly, was CONFIRMED on 2026-04-19",Already confirmed,"2026-05-15 (Price: 114.06), 10.51% below",26 days,115.52,No Information,No Information,No Information,No Information,15.31%/4.48%/8.0%,"20.63%, 20.63%",1.4 year/7 days/4.5 months,2028-04-16/2026-04-29/2026-10-31,4.41%,5.25%,-0.84%,0.15,0.26,129.4127/137.646/133.53/240.8933/293.2329/372.3374/178.34,113.99/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"ATM.NZ, Long, 2026-04-16 (Price: 9.5)",2026-05-12 (Price: 7.7),"-18.95%, 26 days","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-04-16",Already confirmed,"2026-05-15 (Price: 7.5), 21.05% below",29 days,9.43,No Information,No Information,No Information,No Information,8.79%/3.28%/5.69%,"14.37%, 14.37%",2.5 months/2 days/19 days,2026-08-02/2026-04-18/2026-05-13,6.2%,0.65%,5.55%,0.16,0.11,10.1052/10.0405/10.07/10.965/21.86/25.8879/10.19,9.4/5.292/9.2893/8.6495/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
DELTADRIFT,"RELIANCE.NS, Long, 2026-04-12 (Price: 1350.2)",2026-05-03 (Price: 1436.0),"6.35%, 21 days","100.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2026-04-12",Already confirmed,"2026-05-15 (Price: 1336.4), 1.02% below",1.1 month,1359.0,No Information,No Information,No Information,No Information,14.48%/4.43%/7.74%,"0%, 10.35%",6.1 months/7 days/1.9 month,2027-01-02/2026-04-22/2026-07-03,8.42%,9.28%,-0.86%,1.5,0.5,1752.4246/1454.7055/1603.57/1610.3/1879.7264/2065.5547/1431.86,1348.1/1006.0696/1288.3015/1032.6763/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information
